player_id,player_name,team,position,matches_played,minutes_played,passes,shots,goals,assists,tackles,interceptions,yellow_cards,assists_per_match,goals_per_match,minutes_per_match,defensive_index,discipline_index,ball_possession_index,performance_score,injury_risk_score,market_value_millions,market_value_,estimated_resale_value,market_value_last_updated,contract_end_year,years_remaining_contract,twitter_mentions_count,twitter_engagement_rate,social_sentiment_score,social_engagement_score,public_perception_index,mention_volatility_score,trending_mentions_7d,sentiment_classification,total_injuries_history,days_injured_last_season,current_injury_status,injury_risk_assessment,avg_recovery_time_days,injury_prone_body_parts,historical_injury_count,days_since_last_injury
422,Manuel Neuer 421,Arsenal,Midfielder,13,871,762,5,7,0,27,7,4,0,0.538461538,67,2.615384615,0.307692308,0.874856487,10.30769231,3.076923077,28.12811101,→ Stable,24.32754251,08-12-2025,2026,1,25960,1.48771309,91.4,25.39,65,76.1088306,1915,Very Positive,4,55,Minor,3.076923077,46,Shoulder,6,102
227,Rodri 226,Real Madrid,Defender,13,1144,1512,6,9,5,0,20,5,0.384615385,0.692307692,88,1.538461538,0.384615385,1.321678322,11.53846154,3.846153846,27.90780254, Falling,33.30987656,08-12-2025,2025,0,49766,3.374927765,94.88,32.12,69.78,35.42677648,-391,Very Positive,6,236,Minor,3.846153846,29,None,11,46
169,Toni Kroos 168,Chelsea,Forward,13,1131,1217,4,5,0,8,4,0,0,0.384615385,87,0.923076923,0,1.076038904,5.692307692,0,10.80450017,↑ Rising,10.31011814,08-12-2025,2025,0,16932,6.230826594,65.03,17.96,46.2,94.90711963,1461,Positive,8,357,Healthy,0,61,Knee,4,66
199,Erling Haaland 198,Manchester City,Defender,13,1131,927,1,9,5,32,29,3,0.384615385,0.692307692,87,4.692307692,0.230769231,0.819628647,18,2.307692308,47.70774475,↑ Rising,52.50380145,08-12-2025,2025,0,38887,7.510971871,89.18,24.18,63.18,96.2310203,3120,Very Positive,8,348,Recovering,2.307692308,89,Shoulder,4,91
92,Vinícius Júnior 91,Real Madrid,Goalkeeper,13,897,606,6,8,2,35,27,3,0.153846154,0.615384615,69,4.769230769,0.230769231,0.675585284,16.23076923,2.307692308,40.34784339, Falling,30.5562767,08-12-2025,2025,0,48331,5.73592124,96.22,12.09,62.57,62.09085902,-717,Very Positive,8,196,Out,2.307692308,59,Shoulder,14,164
79,Toni Kroos 78,Chelsea,Defender,13,832,920,16,6,6,18,8,1,0.461538462,0.461538462,64,2,0.076923077,1.105769231,10.84615385,0.769230769,29.59101724,↑ Rising,31.79009129,08-12-2025,2025,0,21827,2.268655335,91.4,32.82,67.97,92.8660287,4568,Very Positive,5,72,Minor,0.769230769,20,None,0,111
90,Ilkay Gündogan 89,Manchester United,Midfielder,13,832,650,1,3,4,47,17,5,0.307692308,0.230769231,64,4.923076923,0.384615385,0.78125,13.30769231,3.846153846,30.08037545,↑ Rising,29.20986765,08-12-2025,2026,1,42915,5.766705964,6.62,28.15,15.23,76.08543445,1928,Very Negative,9,58,Out,3.846153846,18,Hamstring,1,338
413,Frenkie de Jong 412,Arsenal,Forward,13,1118,1127,11,8,4,1,22,1,0.307692308,0.615384615,86,1.769230769,0.076923077,1.008050089,11.15384615,0.769230769,26.68586534,→ Stable,28.07259841,08-12-2025,2025,0,29645,2.592512185,92.56,18.48,62.93,54.6859641,3396,Very Positive,5,239,Healthy,0.769230769,43,Knee,4,123
55,Erling Haaland 54,Manchester City,Defender,13,1014,1093,7,7,4,40,15,3,0.307692308,0.538461538,78,4.230769231,0.230769231,1.07790927,15.15384615,2.307692308,37.89510278, Falling,30.34672135,08-12-2025,2026,1,44622,6.13480553,98.18,26.42,69.48,18.03079354,91,Very Positive,2,1,Minor,2.307692308,32,Shoulder,12,193
398,Vinícius Júnior 397,Real Madrid,Midfielder,13,1105,1326,1,4,3,12,14,0,0.230769231,0.307692308,85,2,0,1.2,8.230769231,0,20.67088426, Falling,23.60871812,08-12-2025,2025,0,2620,8.113878272,85.11,33.51,64.47,45.85979435,4126,Very Positive,0,359,Minor,0,55,Hamstring,2,99
416,Vinícius Júnior 415,Real Madrid,Goalkeeper,13,1001,1219,16,1,2,50,1,1,0.153846154,0.076923077,77,3.923076923,0.076923077,1.217782218,9.307692308,0.769230769,22.36909983, Falling,27.23836625,08-12-2025,2027,2,3181,6.159704989,50,14.85,35.94,56.08744634,-184,Neutral,6,187,Recovering,0.769230769,53,Knee,13,291
404,Manuel Neuer 403,Arsenal,Goalkeeper,13,975,1340,17,5,0,28,10,0,0,0.384615385,75,2.923076923,0,1.374358974,9.692307692,0,25.4764691, Falling,21.14658726,08-12-2025,2026,1,34296,7.348196224,18.8,16.06,17.7,86.39615807,-918,Very Negative,3,306,Healthy,0,13,Ankle,12,159
116,Manuel Neuer 115,Arsenal,Goalkeeper,13,793,738,2,0,4,17,0,3,0.307692308,0,61,1.307692308,0.230769231,0.930643127,3.923076923,2.307692308,7.672451449,→ Stable,5.811335182,08-12-2025,2027,2,36835,0.117672283,4.84,25.91,13.27,48.13333765,920,Very Negative,0,29,Recovering,2.307692308,62,Ankle,1,103
124,Gavi 123,Chelsea,Goalkeeper,13,1092,721,20,6,2,40,26,3,0.153846154,0.461538462,84,5.076923077,0.230769231,0.66025641,15.30769231,2.307692308,37.9844718,→ Stable,27.12786978,08-12-2025,2026,1,39313,6.127605848,97.72,14.51,64.44,89.76746727,2491,Very Positive,7,266,Minor,2.307692308,49,Knee,13,281
74,Vinícius Júnior 73,Real Madrid,Midfielder,13,819,720,11,6,4,32,10,5,0.307692308,0.461538462,63,3.230769231,0.384615385,0.879120879,12.23076923,3.846153846,30.81751434,↑ Rising,33.44263959,08-12-2025,2027,2,14666,7.068535478,96.22,20.55,65.95,67.4348979,2144,Very Positive,5,107,Healthy,3.846153846,26,None,13,43
177,Vinicius Jr 176,Paris Saint-Germain,Forward,12,948,1301,5,2,7,0,0,4,0.583333333,0.166666667,79,0,0.333333333,1.372362869,4.25,3.333333333,11.65387767,↑ Rising,12.40271415,08-12-2025,2025,0,14142,0.440693395,94.53,15.89,63.07,13.69990631,1093,Very Positive,5,331,Minor,3.333333333,36,Knee,3,84
279,Bukayo Saka 278,Manchester United,Defender,12,744,539,2,5,2,48,8,0,0.166666667,0.416666667,62,4.666666667,0,0.724462366,14.33333333,0,37.25656309,↑ Rising,38.30043415,08-12-2025,2025,0,25598,7.421420909,94.21,28.84,68.06,99.49813693,3713,Very Positive,1,89,Healthy,0,73,Knee,3,191
223,Toni Kroos 222,Chelsea,Defender,12,720,1020,15,2,4,37,7,5,0.333333333,0.166666667,60,3.666666667,0.416666667,1.416666667,10.25,4.166666667,23.37571582,↑ Rising,19.61615871,08-12-2025,2025,0,11429,2.256231518,70.02,10.88,46.36,52.72326608,-825,Very Positive,0,204,Minor,4.166666667,73,None,3,51
385,Toni Kroos 384,Chelsea,Forward,12,996,1211,18,0,4,44,29,0,0.333333333,0,83,6.083333333,0,1.215863454,13.83333333,0,31.51510499,→ Stable,29.4522396,08-12-2025,2026,1,31756,5.688453657,91.62,28.15,66.23,39.18582964,4285,Very Positive,1,219,Out,0,46,None,3,210
355,Kylian Mbappé 354,Liverpool,Defender,12,948,1229,1,5,5,5,2,1,0.416666667,0.416666667,79,0.583333333,0.083333333,1.296413502,7.333333333,0.833333333,20.88868698, Falling,22.07277893,08-12-2025,2027,2,2259,6.822980984,67,14.16,45.86,65.91137645,1704,Positive,3,93,Out,0.833333333,57,Hamstring,2,126
253,Erling Haaland 252,Manchester City,Forward,12,1008,889,15,1,4,15,10,0,0.333333333,0.083333333,84,2.083333333,0,0.881944444,6.666666667,0,17.33129469,→ Stable,17.29767398,08-12-2025,2025,0,38000,5.66638191,94.88,26.25,67.43,10.8893314,3937,Very Positive,1,102,Recovering,0,63,Hamstring,12,69
300,João Félix 299,Bayern Munich,Goalkeeper,12,1032,1087,5,10,1,14,29,2,0.083333333,0.833333333,86,3.583333333,0.166666667,1.053294574,15.75,1.666666667,37.87802693,↑ Rising,48.96383877,08-12-2025,2027,2,19463,0.875192253,93.78,23.32,65.6,63.65386468,-631,Very Positive,0,222,Out,1.666666667,78,None,11,265
145,Erling Haaland 144,Manchester City,Forward,12,888,841,15,8,8,26,5,5,0.666666667,0.666666667,74,2.583333333,0.416666667,0.947072072,14.75,4.166666667,39.97730395,→ Stable,31.25680884,08-12-2025,2027,2,47801,5.109100758,77.33,29.36,58.14,49.82360005,818,Very Positive,6,185,Minor,4.166666667,43,Ankle,6,258
239,Jude Bellingham 238,Barcelona,Defender,12,804,958,9,5,2,49,8,5,0.166666667,0.416666667,67,4.75,0.416666667,1.191542289,14.08333333,4.166666667,35.4396826, Falling,39.58919924,08-12-2025,2025,0,43341,4.716502716,97.72,20.21,66.72,40.667407,1101,Very Positive,7,183,Minor,4.166666667,19,Ankle,8,188
361,Erling Haaland 360,Manchester City,Forward,11,935,590,2,7,7,9,1,5,0.636363636,0.636363636,85,0.909090909,0.454545455,0.631016043,10.90909091,4.545454545,29.63132164, Falling,27.93022483,08-12-2025,2025,0,19133,7.662698652,97.06,22.45,67.22,95.30200212,3785,Very Positive,5,161,Out,4.545454545,75,Knee,11,230
225,Bukayo Saka 224,Manchester United,Forward,11,803,980,19,4,3,22,9,4,0.272727273,0.363636364,73,2.818181818,0.363636364,1.220423412,10.27272727,3.636363636,25.81685514,→ Stable,24.70465906,08-12-2025,2027,2,10905,3.495613729,67,18.83,47.73,52.25397167,2490,Positive,3,246,Recovering,3.636363636,33,Shoulder,4,189
95,Jude Bellingham 94,Barcelona,Defender,11,935,814,6,0,7,44,22,2,0.636363636,0,85,6,0.181818182,0.870588235,15,1.818181818,41.62149585,→ Stable,47.05554255,08-12-2025,2025,0,35951,2.797081216,65.03,14.51,44.82,21.91174795,779,Positive,5,30,Out,1.818181818,7,Knee,3,10
224,Manuel Neuer 223,Arsenal,Goalkeeper,11,660,590,5,6,8,1,22,5,0.727272727,0.545454545,60,2.090909091,0.454545455,0.893939394,12.81818182,4.545454545,35.55613623,→ Stable,39.66150784,08-12-2025,2025,0,26932,6.398746421,8.98,18.13,12.64,45.89634794,364,Very Negative,2,51,Healthy,4.545454545,87,Knee,10,114
173,Rodri 172,Real Madrid,Forward,11,737,994,6,2,3,26,30,1,0.272727273,0.181818182,67,5.090909091,0.090909091,1.348710991,13.27272727,0.909090909,32.68388988,↑ Rising,42.31758397,08-12-2025,2025,0,14044,3.566472739,92.56,16.93,62.31,91.93874046,4528,Very Positive,7,344,Healthy,0.909090909,14,Shoulder,1,76
275,Jude Bellingham 274,Barcelona,Defender,11,693,588,19,7,6,25,15,0,0.545454545,0.636363636,63,3.636363636,0,0.848484848,16.36363636,0,42.85223281,→ Stable,33.29775216,08-12-2025,2026,1,19973,5.52720787,78.02,15.03,52.82,17.60954713,3462,Very Positive,9,75,Healthy,0,33,None,1,164
249,Vinicius Jr 248,Paris Saint-Germain,Forward,11,814,723,5,2,5,28,20,4,0.454545455,0.181818182,74,4.363636364,0.363636364,0.888206388,12.45454545,3.636363636,32.42711554,→ Stable,24.72456625,08-12-2025,2027,2,40472,5.530180757,18.8,24.18,20.95,21.39570387,2342,Very Negative,1,277,Out,3.636363636,83,Ankle,4,85
392,Pedri 391,Barcelona,Goalkeeper,11,836,477,7,2,6,17,1,5,0.545454545,0.181818182,76,1.636363636,0.454545455,0.570574163,7.363636364,4.545454545,21.14635402,→ Stable,23.99272285,08-12-2025,2027,2,24028,7.559528141,18.8,11.4,15.84,1.302956776,3739,Very Negative,4,39,Out,4.545454545,39,Knee,6,49
32,Pedri 31,Barcelona,Goalkeeper,11,770,583,1,2,0,32,11,1,0,0.181818182,70,3.909090909,0.090909091,0.757142857,9.545454545,0.909090909,21.93378944, Falling,22.96538272,08-12-2025,2026,1,15479,5.129016179,87.6,12.09,57.4,1.41900494,2676,Very Positive,0,100,Out,0.909090909,10,Shoulder,9,326
110,Vinícius Júnior 109,Real Madrid,Midfielder,11,781,593,2,5,1,19,6,3,0.090909091,0.454545455,71,2.272727273,0.272727273,0.759282971,9.272727273,2.727272727,24.5539211, Falling,21.2267764,08-12-2025,2027,2,36851,4.318090324,6.62,22.8,13.09,82.9391627,1426,Very Negative,5,110,Healthy,2.727272727,16,Hamstring,9,177
104,Pedri 103,Barcelona,Goalkeeper,11,924,531,4,1,3,5,3,1,0.272727273,0.090909091,84,0.727272727,0.090909091,0.574675325,3.636363636,0.909090909,11.20775806,↑ Rising,8.379498489,08-12-2025,2025,0,34646,1.266519142,86.04,15.54,57.84,73.21226068,-928,Very Positive,1,320,Recovering,0.909090909,42,Knee,8,218
15,Vinicius Jr 14,Paris Saint-Germain,Defender,11,869,459,18,8,0,38,8,5,0,0.727272727,79,4.181818182,0.454545455,0.528193326,15.18181818,4.545454545,34.43706648,↑ Rising,25.87583784,08-12-2025,2027,2,24386,1.072195896,35.7,16.06,27.84,35.50410565,1962,Negative,3,248,Minor,4.545454545,81,Ankle,12,189
432,Ilkay Gündogan 431,Manchester United,Goalkeeper,11,682,580,14,6,5,3,20,2,0.454545455,0.545454545,62,2.090909091,0.181818182,0.850439883,11.72727273,1.818181818,26.95166479, Falling,33.32612498,08-12-2025,2025,0,5210,1.396301148,12.13,16.93,14.05,69.83111572,4367,Very Negative,5,190,Out,1.818181818,23,None,6,346
348,Luka Modric 347,Paris Saint-Germain,Goalkeeper,11,869,812,11,10,7,28,20,1,0.636363636,0.909090909,79,4.363636364,0.090909091,0.934407365,20.90909091,0.909090909,48.19426292, Falling,39.28412662,08-12-2025,2026,1,12187,1.543527243,81.19,22.45,57.69,39.52059263,-141,Very Positive,9,181,Recovering,0.909090909,71,Knee,4,230
420,Luka Modric 419,Paris Saint-Germain,Goalkeeper,10,880,1221,17,4,0,42,23,3,0,0.4,88,6.5,0.3,1.3875,16.7,3,41.21118633, Falling,36.84374585,08-12-2025,2025,0,23862,5.458167578,90.7,11.4,58.98,95.2896796,2856,Very Positive,7,334,Minor,3,12,Knee,9,255
29,Rodri 28,Real Madrid,Forward,10,650,821,2,9,3,44,9,1,0.3,0.9,65,5.3,0.1,1.263076923,21,1,53.93508451,→ Stable,45.08939848,08-12-2025,2027,2,17181,6.324242502,77.33,20.73,54.69,96.70526814,3138,Very Positive,7,208,Minor,1,12,Shoulder,9,236
315,Bukayo Saka 314,Manchester United,Defender,10,770,920,0,10,1,39,25,0,0.1,1,77,6.4,0,1.194805195,23.3,0,61.2547141,→ Stable,55.92541821,08-12-2025,2027,2,35047,4.551928793,95.86,9.5,61.32,39.27937758,1424,Very Positive,5,21,Minor,0,88,Hamstring,9,26
65,Rodri 64,Real Madrid,Forward,10,810,410,8,4,4,12,11,1,0.4,0.4,81,2.3,0.1,0.50617284,10.5,1,26.39818956, Falling,19.57833095,08-12-2025,2027,2,9696,7.063748953,50,23.66,39.46,85.42219063,64,Neutral,3,165,Recovering,1,51,Hamstring,5,72
402,Luka Modric 401,Paris Saint-Germain,Midfielder,10,750,839,9,4,8,13,25,4,0.8,0.4,75,3.8,0.4,1.118666667,15.2,4,41.25723109,→ Stable,41.72904361,08-12-2025,2026,1,38119,8.426611105,93.78,14.34,62,77.30890417,1217,Very Positive,7,98,Recovering,4,8,None,10,261
408,João Félix 407,Bayern Munich,Goalkeeper,10,810,722,0,7,1,49,3,4,0.1,0.7,81,5.2,0.4,0.891358025,17.5,4,40.98979708,→ Stable,30.35571312,08-12-2025,2026,1,42103,6.988106085,91.4,24.01,64.44,30.99999372,3017,Very Positive,7,207,Healthy,4,55,Ankle,11,254
28,Phil Foden 27,Manchester City,Goalkeeper,10,820,674,18,5,1,17,28,3,0.1,0.5,82,4.5,0.3,0.82195122,14.2,3,32.09323512,↑ Rising,37.87688234,08-12-2025,2027,2,18413,5.937011939,86.87,16.41,58.69,23.20398289,1259,Very Positive,9,7,Recovering,3,89,None,2,271
78,Luka Modric 77,Paris Saint-Germain,Midfielder,10,690,434,9,4,3,22,12,2,0.3,0.4,69,3.4,0.2,0.628985507,12.1,2,30.1389046, Falling,25.32352891,08-12-2025,2025,0,47739,4.572938675,6.31,21.24,12.28,45.82346504,4612,Very Negative,0,189,Recovering,2,71,Knee,4,123
259,Toni Kroos 258,Chelsea,Defender,10,850,691,1,8,3,3,3,0,0.3,0.8,85,0.6,0,0.812941176,10.7,0,27.5181309, Falling,28.17876276,08-12-2025,2026,1,1113,3.870365802,6.31,12.78,8.9,78.13488406,2751,Very Negative,3,174,Recovering,0,49,Knee,7,144
89,Frenkie de Jong 88,Arsenal,Forward,10,780,674,0,5,4,24,23,3,0.4,0.5,78,4.7,0.3,0.864102564,16.1,3,40.1846105,→ Stable,49.34860856,08-12-2025,2027,2,49478,0.808895997,96.29,12.26,62.68,96.01677847,1086,Very Positive,3,272,Minor,3,12,Hamstring,0,257
164,Vinícius Júnior 163,Real Madrid,Goalkeeper,10,800,513,16,0,5,41,1,0,0.5,0,80,4.2,0,0.64125,10.9,0,23.1151158, Falling,25.20764451,08-12-2025,2027,2,23805,3.454697487,91.62,11.74,59.67,76.35790689,-632,Very Positive,6,16,Out,0,20,Ankle,11,144
176,Pedri 175,Barcelona,Goalkeeper,10,790,567,13,7,2,27,4,4,0.2,0.7,79,3.1,0.4,0.717721519,13.8,4,34.32175992,↑ Rising,35.00046146,08-12-2025,2026,1,1928,7.745130949,6.31,17.1,10.63,85.5206985,1804,Very Negative,6,89,Healthy,4,81,Shoulder,0,259
211,Kylian Mbappé 210,Liverpool,Defender,10,760,425,18,3,1,50,19,0,0.1,0.3,76,6.9,0,0.559210526,17.3,0,40.641061,↑ Rising,36.35750341,08-12-2025,2026,1,8009,6.887390091,18.8,12.44,16.26,60.30643062,-850,Very Negative,7,140,Out,0,71,Ankle,6,47
216,Ilkay Gündogan 215,Manchester United,Goalkeeper,10,760,511,12,6,8,33,20,4,0.8,0.6,76,5.3,0.4,0.672368421,20.2,4,51.8393451,↑ Rising,46.64510222,08-12-2025,2026,1,38456,1.914831466,91.62,19.86,62.92,83.54078308,134,Very Positive,4,144,Out,4,13,Knee,13,351
198,Ilkay Gündogan 197,Manchester United,Midfielder,10,840,910,1,7,3,37,14,1,0.3,0.7,84,5.1,0.1,1.083333333,18.6,1,47.23319649, Falling,52.03644289,08-12-2025,2025,0,13209,4.019505391,90.7,9.84,58.36,78.4420858,4599,Very Positive,6,165,Recovering,1,64,Shoulder,4,13
36,Ilkay Gündogan 35,Manchester United,Goalkeeper,10,900,485,15,5,7,23,17,1,0.7,0.5,90,4,0.1,0.538888889,16.4,1,39.12024043, Falling,50.7187508,08-12-2025,2025,0,2123,6.960474901,92.56,16.58,62.17,37.69855419,4555,Very Positive,7,336,Healthy,1,82,Ankle,13,208
40,Robert Lewandowski 39,Liverpool,Goalkeeper,10,780,980,15,3,1,41,17,3,0.1,0.3,78,5.8,0.3,1.256410256,14.8,3,35.97226617, Falling,39.46529961,08-12-2025,2027,2,14637,0.66603026,6.62,21.42,12.54,55.19903021,4166,Very Negative,8,77,Out,3,81,Ankle,4,311
43,Toni Kroos 42,Chelsea,Defender,10,810,678,4,4,0,7,2,3,0,0.4,81,0.9,0.3,0.837037037,5.5,3,11.63157296, Falling,12.03484018,08-12-2025,2026,1,26761,3.35409772,94.53,15.03,62.73,80.4753122,4119,Very Positive,2,261,Out,3,75,Shoulder,0,235
